objectID,image_id,price_category,cuisines_1,cuisines_2,labels,cuisines
79213,4164882.jpg,premium,Market Cuisine,,food,Market Cuisine
78643,1957283.jpg,premium,Market Cuisine,,food,Market Cuisine
78643,1957285.jpg,premium,Market Cuisine,,food,Market Cuisine
78643,1957286.jpg,premium,Market Cuisine,,food,Market Cuisine
78643,1957287.jpg,premium,Market Cuisine,,food,Market Cuisine
78643,1957290.jpg,premium,Market Cuisine,,food,Market Cuisine
78643,1957282.jpg,premium,Market Cuisine,,food,Market Cuisine
79149,5341857.jpg,premium,Classic French,,food,French
79149,5341900.jpg,premium,Classic French,,food,French
79149,5341871.jpg,premium,Classic French,,food,French
79409,5397963.jpg,premium,Creative French,Fusion,food,French
79409,5397928.jpg,premium,Creative French,Fusion,food,French
79409,5397953.jpg,premium,Creative French,Fusion,food,French
79409,5397957.jpg,premium,Creative French,Fusion,food,French
79409,5397923.jpg,premium,Creative French,Fusion,food,French
79409,5397974.jpg,premium,Creative French,Fusion,food,French
78940,5631956.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79212,2028091.jpg,premium,Modern French,,food,French
79212,2180232.jpg,premium,Modern French,,food,French
79226,4624885.jpg,premium,Creative French,,food,French
79226,4624905.jpg,premium,Creative French,,food,French
78793,2251761.jpg,premium,Creative,,food,Creative
78793,2167887.jpg,premium,Creative,,food,Creative
79177,1869445.jpg,luxury,Creative,Modern Cuisine,food,Creative
79177,1869443.jpg,luxury,Creative,Modern Cuisine,food,Creative
79177,1869440.jpg,luxury,Creative,Modern Cuisine,food,Creative
79177,1869449.jpg,luxury,Creative,Modern Cuisine,food,Creative
79291,4473682.jpg,premium,French Contemporary,,food,French
79291,4473662.jpg,premium,French Contemporary,,food,French
79291,4473679.jpg,premium,French Contemporary,,food,French
79291,4473739.jpg,premium,French Contemporary,,food,French
79291,1958376.jpg,premium,French Contemporary,,food,French
79223,2124507.jpg,premium,Classic Cuisine,,food,Classic Cuisine
79223,4710224.jpg,premium,Classic Cuisine,,food,Classic Cuisine
79223,2047756.jpg,premium,Classic Cuisine,,food,Classic Cuisine
79223,2279666.jpg,premium,Classic Cuisine,,food,Classic Cuisine
79223,2161272.jpg,premium,Classic Cuisine,,food,Classic Cuisine
79223,1871288.jpg,premium,Classic Cuisine,,food,Classic Cuisine
79223,4710208.jpg,premium,Classic Cuisine,,food,Classic Cuisine
79223,1871281.jpg,premium,Classic Cuisine,,food,Classic Cuisine
79223,1871287.jpg,premium,Classic Cuisine,,food,Classic Cuisine
78733,4453854.jpg,luxury,Modern French,,food,French
78715,2699578.jpg,luxury,Traditional Cuisine,Seafood,food,Traditional Cuisine
78715,2216464.jpg,luxury,Traditional Cuisine,Seafood,food,Traditional Cuisine
78715,2685799.jpg,luxury,Traditional Cuisine,Seafood,food,Traditional Cuisine
78718,2215388.jpg,mid-range,Classic Cuisine,,food,Classic Cuisine
78718,2229238.jpg,mid-range,Classic Cuisine,,food,Classic Cuisine
78718,2252531.jpg,mid-range,Classic Cuisine,,food,Classic Cuisine
78718,2142555.jpg,mid-range,Classic Cuisine,,food,Classic Cuisine
78718,2272829.jpg,mid-range,Classic Cuisine,,food,Classic Cuisine
78765,1870238.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78765,1870236.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79287,1955877.jpg,premium,Italian,,food,Mediterranean
79287,1955875.jpg,premium,Italian,,food,Mediterranean
78761,2218435.jpg,premium,Creative,,food,Creative
78761,2206183.jpg,premium,Creative,,food,Creative
78761,2112340.jpg,premium,Creative,,food,Creative
78761,2143810.jpg,premium,Creative,,food,Creative
78761,2049131.jpg,premium,Creative,,food,Creative
78761,1955616.jpg,premium,Creative,,food,Creative
78761,1955680.jpg,premium,Creative,,food,Creative
78761,1955673.jpg,premium,Creative,,food,Creative
78761,1955677.jpg,premium,Creative,,food,Creative
78761,1955674.jpg,premium,Creative,,food,Creative
78761,1955678.jpg,premium,Creative,,food,Creative
78761,1955676.jpg,premium,Creative,,food,Creative
78761,1955618.jpg,premium,Creative,,food,Creative
78951,1889559.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78951,1889580.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78951,1889577.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78951,1889579.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78951,1889581.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78951,1889561.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79225,2685259.jpg,premium,Market Cuisine,,food,Market Cuisine
79225,2701022.jpg,premium,Market Cuisine,,food,Market Cuisine
79225,2240693.jpg,premium,Market Cuisine,,food,Market Cuisine
78741,2695188.jpg,premium,Modern French,,food,French
78741,2194897.jpg,premium,Modern French,,food,French
78741,2272375.jpg,premium,Modern French,,food,French
78741,2142630.jpg,premium,Modern French,,food,French
78741,2170065.jpg,premium,Modern French,,food,French
78741,2102332.jpg,premium,Modern French,,food,French
79221,2234144.jpg,premium,Creative French,,food,French
79221,2189961.jpg,premium,Creative French,,food,French
79221,2226786.jpg,premium,Creative French,,food,French
79221,2276431.jpg,premium,Creative French,,food,French
79221,2644128.jpg,premium,Creative French,,food,French
79221,2149678.jpg,premium,Creative French,,food,French
79221,2090489.jpg,premium,Creative French,,food,French
79221,2179752.jpg,premium,Creative French,,food,French
79221,2092983.jpg,premium,Creative French,,food,French
79221,2219401.jpg,premium,Creative French,,food,French
79221,2155617.jpg,premium,Creative French,,food,French
79221,2215065.jpg,premium,Creative French,,food,French
79221,2160296.jpg,premium,Creative French,,food,French
79221,2645464.jpg,premium,Creative French,,food,French
79221,2228728.jpg,premium,Creative French,,food,French
79221,2162714.jpg,premium,Creative French,,food,French
79221,2182998.jpg,premium,Creative French,,food,French
79221,2701266.jpg,premium,Creative French,,food,French
79221,2193342.jpg,premium,Creative French,,food,French
79221,2284696.jpg,premium,Creative French,,food,French
79221,2088868.jpg,premium,Creative French,,food,French
79221,2153649.jpg,premium,Creative French,,food,French
79221,2214555.jpg,premium,Creative French,,food,French
79221,2169461.jpg,premium,Creative French,,food,French
79221,2205899.jpg,premium,Creative French,,food,French
79221,2291015.jpg,premium,Creative French,,food,French
79221,2298848.jpg,premium,Creative French,,food,French
79221,2232501.jpg,premium,Creative French,,food,French
79221,2107671.jpg,premium,Creative French,,food,French
79221,2202525.jpg,premium,Creative French,,food,French
79221,2177346.jpg,premium,Creative French,,food,French
79221,2636310.jpg,premium,Creative French,,food,French
79221,2684961.jpg,premium,Creative French,,food,French
79221,2227686.jpg,premium,Creative French,,food,French
79221,2259961.jpg,premium,Creative French,,food,French
79221,2140372.jpg,premium,Creative French,,food,French
79221,2646959.jpg,premium,Creative French,,food,French
78980,4446686.jpg,mid-range,Classic Cuisine,,food,Classic Cuisine
78980,4446647.jpg,mid-range,Classic Cuisine,,food,Classic Cuisine
78980,4446674.jpg,mid-range,Classic Cuisine,,food,Classic Cuisine
78980,4446638.jpg,mid-range,Classic Cuisine,,food,Classic Cuisine
79295,5355069.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79295,5355054.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79295,5355076.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79295,1958620.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79295,1958622.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79295,1958617.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
78914,4976587.jpg,premium,Creative,,food,Creative
78914,4976510.jpg,premium,Creative,,food,Creative
78914,4976561.jpg,premium,Creative,,food,Creative
78914,4976521.jpg,premium,Creative,,food,Creative
78914,4976543.jpg,premium,Creative,,food,Creative
78914,4976568.jpg,premium,Creative,,food,Creative
78914,4976538.jpg,premium,Creative,,food,Creative
78914,4976593.jpg,premium,Creative,,food,Creative
78914,4976548.jpg,premium,Creative,,food,Creative
78791,2699013.jpg,luxury,Modern Cuisine,,food,Modern Cuisine
78791,1871841.jpg,luxury,Modern Cuisine,,food,Modern Cuisine
78791,2684085.jpg,luxury,Modern Cuisine,,food,Modern Cuisine
79406,5320311.jpg,mid-range,Italian,,food,Mediterranean
79406,5320189.jpg,mid-range,Italian,,food,Mediterranean
79406,5320186.jpg,mid-range,Italian,,food,Mediterranean
79406,5320204.jpg,mid-range,Italian,,food,Mediterranean
79406,5320210.jpg,mid-range,Italian,,food,Mediterranean
79406,5320278.jpg,mid-range,Italian,,food,Mediterranean
79406,5320284.jpg,mid-range,Italian,,food,Mediterranean
79406,5320194.jpg,mid-range,Italian,,food,Mediterranean
78656,1957798.jpg,premium,Modern French,,food,French
78656,1957795.jpg,premium,Modern French,,food,French
78656,1957801.jpg,premium,Modern French,,food,French
78656,1957804.jpg,premium,Modern French,,food,French
78656,1957796.jpg,premium,Modern French,,food,French
78656,1957800.jpg,premium,Modern French,,food,French
79115,2638827.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79115,2684837.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79145,4648260.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79145,4648251.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79145,4648233.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79145,4648263.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78764,1956736.jpg,premium,Market Cuisine,,food,Market Cuisine
78764,1956741.jpg,premium,Market Cuisine,,food,Market Cuisine
78996,4620727.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78996,4620690.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78996,2180412.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79292,4478435.jpg,luxury,Contemporary,,food,Contemporary
79292,4478386.jpg,luxury,Contemporary,,food,Contemporary
79292,4478453.jpg,luxury,Contemporary,,food,Contemporary
79292,4478413.jpg,luxury,Contemporary,,food,Contemporary
79292,4478393.jpg,luxury,Contemporary,,food,Contemporary
79292,4478431.jpg,luxury,Contemporary,,food,Contemporary
79292,4478389.jpg,luxury,Contemporary,,food,Contemporary
79425,5431454.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79425,5431436.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79425,5431445.jpg,mid-range,Market Cuisine,,food,Market Cuisine
78652,2291664.jpg,premium,Modern French,,food,French
78652,2286985.jpg,premium,Modern French,,food,French
78652,2299965.jpg,premium,Modern French,,food,French
79174,2248726.jpg,premium,Modern French,,food,French
79174,2094716.jpg,premium,Modern French,,food,French
78797,2200221.jpg,premium,Modern French,Modern Cuisine,food,French
78797,2110171.jpg,premium,Modern French,Modern Cuisine,food,French
78797,2277933.jpg,premium,Modern French,Modern Cuisine,food,French
78797,2644345.jpg,premium,Modern French,Modern Cuisine,food,French
79362,2685078.jpg,premium,French,Seasonal Cuisine,food,French
79362,2260470.jpg,premium,French,Seasonal Cuisine,food,French
79362,2268471.jpg,premium,French,Seasonal Cuisine,food,French
79362,2111616.jpg,premium,French,Seasonal Cuisine,food,French
79362,2190109.jpg,premium,French,Seasonal Cuisine,food,French
79362,2126096.jpg,premium,French,Seasonal Cuisine,food,French
79362,2113710.jpg,premium,French,Seasonal Cuisine,food,French
79362,2640538.jpg,premium,French,Seasonal Cuisine,food,French
79362,2093230.jpg,premium,French,Seasonal Cuisine,food,French
79362,2203374.jpg,premium,French,Seasonal Cuisine,food,French
79253,4055789.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79197,2691659.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79197,2230338.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79197,2183486.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79197,2178483.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79197,2162291.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79197,2051429.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79197,2296185.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79129,4829189.jpg,mid-range,Italian,,food,Mediterranean
78688,5480602.jpg,mid-range,Traditional Cuisine,,food,Traditional Cuisine
78688,5480628.jpg,mid-range,Traditional Cuisine,,food,Traditional Cuisine
78688,5480566.jpg,mid-range,Traditional Cuisine,,food,Traditional Cuisine
78997,2257800.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
78997,2686583.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
78997,2279278.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
78841,2164825.jpg,luxury,Creative,,food,Creative
78841,2188914.jpg,luxury,Creative,,food,Creative
78841,2152140.jpg,luxury,Creative,,food,Creative
78841,2238155.jpg,luxury,Creative,,food,Creative
78841,2047341.jpg,luxury,Creative,,food,Creative
78841,2106041.jpg,luxury,Creative,,food,Creative
78841,2172862.jpg,luxury,Creative,,food,Creative
78841,2098871.jpg,luxury,Creative,,food,Creative
79144,5471787.jpg,premium,Creative,,food,Creative
79144,5471837.jpg,premium,Creative,,food,Creative
79144,5471810.jpg,premium,Creative,,food,Creative
79144,5471832.jpg,premium,Creative,,food,Creative
79144,5471805.jpg,premium,Creative,,food,Creative
79144,5471823.jpg,premium,Creative,,food,Creative
79144,5471791.jpg,premium,Creative,,food,Creative
79067,1870637.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79024,1919517.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79025,2637126.jpg,premium,French Contemporary,,food,French
79170,2211470.jpg,premium,Modern French,,food,French
79170,2227463.jpg,premium,Modern French,,food,French
79170,2298643.jpg,premium,Modern French,,food,French
79437,5522135.jpg,premium,Modern French,,food,French
79437,5522112.jpg,premium,Modern French,,food,French
79437,5522128.jpg,premium,Modern French,,food,French
78691,5321051.jpg,mid-range,Greek,,food,Mediterranean
79405,4861192.jpg,premium,Creative French,Belgian,food,French
79405,4861215.jpg,premium,Creative French,Belgian,food,French
79405,4861189.jpg,premium,Creative French,Belgian,food,French
79405,4861131.jpg,premium,Creative French,Belgian,food,French
79405,4861172.jpg,premium,Creative French,Belgian,food,French
79405,4861229.jpg,premium,Creative French,Belgian,food,French
78805,2190907.jpg,premium,French,Modern Cuisine,food,French
78805,2128745.jpg,premium,French,Modern Cuisine,food,French
78805,1985041.jpg,premium,French,Modern Cuisine,food,French
78792,3165880.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78792,3165879.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78792,3165882.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78792,3165874.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78792,5483385.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78852,3164299.jpg,luxury,Market Cuisine,Seasonal Cuisine,food,Market Cuisine
78852,3164305.jpg,luxury,Market Cuisine,Seasonal Cuisine,food,Market Cuisine
78852,3164189.jpg,luxury,Market Cuisine,Seasonal Cuisine,food,Market Cuisine
78852,3164304.jpg,luxury,Market Cuisine,Seasonal Cuisine,food,Market Cuisine
79047,2644130.jpg,mid-range,Italian,,food,Mediterranean
79047,2683822.jpg,mid-range,Italian,,food,Mediterranean
79047,2158227.jpg,mid-range,Italian,,food,Mediterranean
79047,2228024.jpg,mid-range,Italian,,food,Mediterranean
79047,2637096.jpg,mid-range,Italian,,food,Mediterranean
79047,2694413.jpg,mid-range,Italian,,food,Mediterranean
79143,1955273.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79143,1955266.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79143,1955270.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78875,5612171.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
78875,5612177.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
78875,5612140.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
78875,5612162.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79123,2163426.jpg,premium,Modern French,,food,French
79123,2092695.jpg,premium,Modern French,,food,French
79123,2236175.jpg,premium,Modern French,,food,French
79123,2122336.jpg,premium,Modern French,,food,French
79123,2047761.jpg,premium,Modern French,,food,French
79435,4765151.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79435,4765128.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79435,4765097.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79435,4765124.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79435,4765103.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79435,4765169.jpg,mid-range,Modern Cuisine,,food,Modern Cuisine
79317,1872050.jpg,luxury,French,Modern French,food,French
79317,1872018.jpg,luxury,French,Modern French,food,French
79317,1872015.jpg,luxury,French,Modern French,food,French
79317,1872014.jpg,luxury,French,Modern French,food,French
79317,1872016.jpg,luxury,French,Modern French,food,French
79317,1872020.jpg,luxury,French,Modern French,food,French
79317,1872019.jpg,luxury,French,Modern French,food,French
79317,1872021.jpg,luxury,French,Modern French,food,French
79317,1872023.jpg,luxury,French,Modern French,food,French
78955,1957288.jpg,premium,Market Cuisine,,food,Market Cuisine
78955,1957289.jpg,premium,Market Cuisine,,food,Market Cuisine
78955,1957366.jpg,premium,Market Cuisine,,food,Market Cuisine
78955,1957370.jpg,premium,Market Cuisine,,food,Market Cuisine
78955,1957369.jpg,premium,Market Cuisine,,food,Market Cuisine
79333,4082300.jpg,luxury,Creative,Modern Cuisine,food,Creative
79069,2691539.jpg,premium,Traditional Cuisine,,food,Traditional Cuisine
79069,2166901.jpg,premium,Traditional Cuisine,,food,Traditional Cuisine
79069,2098406.jpg,premium,Traditional Cuisine,,food,Traditional Cuisine
78898,2124052.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78898,2203631.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78898,2288718.jpg,premium,Modern Cuisine,,food,Modern Cuisine
78898,2260471.jpg,premium,Modern Cuisine,,food,Modern Cuisine
79156,4069840.jpg,premium,Creative,,food,Creative
79156,4069819.jpg,premium,Creative,,food,Creative
79156,4065442.jpg,premium,Creative,,food,Creative
79156,4065406.jpg,premium,Creative,,food,Creative
79367,4813684.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79367,4813680.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79367,4813741.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79367,4813677.jpg,mid-range,Market Cuisine,,food,Market Cuisine
79367,4813712.jpg,mid-range,Market Cuisine,,food,Market Cuisine
78957,4514902.jpg,premium,Modern French,Creative French,food,French
78957,4514938.jpg,premium,Modern French,Creative French,food,French
78957,1957563.jpg,premium,Modern French,Creative French,food,French
79048,2120938.jpg,premium,Creative,,food,Creative
79048,2285589.jpg,premium,Creative,,food,Creative
